session_id,user_id,assessment_type_id,started_at,completed_at,session_status,difficulty_level,device_type,consent_id
SES00043318,USR008345,AT004,2026-07-08T11:08:00,2026-07-08T11:09:03,completed,1,mobile,CON00027097
SES00043319,USR008346,AT004,2025-12-10T17:50:00,,interrupted,1,desktop,CON00027101
SES00043320,USR008346,AT004,2026-02-19T07:56:00,2026-02-19T07:57:34,completed,2,mobile,CON00027101
SES00043321,USR008346,AT001,2026-04-20T06:54:00,2026-04-20T06:54:45,completed,2,mobile,CON00027101
SES00043322,USR008346,AT003,2026-04-27T15:34:00,,abandoned,3,mobile,CON00027101
SES00043323,USR008346,AT005,2026-05-23T09:44:00,2026-05-23T09:45:00,completed,4,tablet,CON00027101
SES00043324,USR008346,AT005,2026-06-21T11:44:00,2026-06-21T11:45:09,completed,4,desktop,CON00027101
SES00043325,USR008346,AT005,2026-07-12T12:52:00,2026-07-12T12:53:00,completed,4,mobile,CON00027101
SES00043326,USR008346,AT005,2026-09-05T09:26:00,2026-09-05T09:26:42,completed,1,desktop,CON00027101
SES00043327,USR008348,AT004,2026-02-25T10:18:00,2026-02-25T10:18:47,completed,2,mobile,CON00027106
SES00043328,USR008348,AT003,2026-03-20T11:29:00,2026-03-20T11:29:45,completed,2,mobile,CON00027106
SES00043329,USR008348,AT002,2026-05-15T11:15:00,2026-05-15T11:15:48,completed,4,mobile,CON00027106
SES00043330,USR008348,AT003,2026-05-29T06:00:00,2026-05-29T06:00:36,completed,4,mobile,CON00027106
SES00043331,USR008348,AT001,2026-07-02T04:00:00,2026-07-02T04:01:16,completed,4,desktop,CON00027106
SES00043332,USR008348,AT005,2026-07-16T06:35:00,2026-07-16T06:36:03,completed,3,tablet,CON00027106
SES00043333,USR008348,AT001,2026-07-29T05:48:00,2026-07-29T05:48:30,completed,1,mobile,CON00027106
SES00043334,USR008348,AT005,2026-08-12T15:25:00,,abandoned,1,mobile,CON00027106
SES00043335,USR008349,AT002,2026-01-09T15:05:00,2026-01-09T15:05:51,completed,2,mobile,CON00027109
SES00043336,USR008349,AT002,2026-03-07T09:02:00,2026-03-07T09:02:56,completed,4,mobile,CON00027109
SES00043337,USR008349,AT004,2026-05-21T12:46:00,2026-05-21T12:47:22,completed,1,mobile,CON00027109
SES00043338,USR008349,AT002,2026-06-12T18:16:00,2026-06-12T18:17:08,completed,3,mobile,CON00027109
SES00043339,USR008350,AT003,2026-03-07T09:18:00,2026-03-07T09:18:50,completed,2,mobile,CON00027113
SES00043340,USR008350,AT002,2026-03-20T10:28:00,2026-03-20T10:29:28,completed,3,mobile,CON00027113
SES00043341,USR008350,AT002,2026-05-02T15:30:00,2026-05-02T15:31:06,completed,1,mobile,CON00027113
SES00043342,USR008350,AT004,2026-05-29T09:52:00,2026-05-29T09:52:47,completed,3,mobile,CON00027113
SES00043343,USR008350,AT003,2026-07-03T16:47:00,2026-07-03T16:47:45,completed,4,mobile,CON00027113
SES00043344,USR008350,AT005,2026-07-14T17:04:00,2026-07-14T17:05:33,completed,3,mobile,CON00027113
SES00043345,USR008351,AT003,2026-01-20T16:11:00,2026-01-20T16:11:48,completed,1,mobile,CON00027116
SES00043346,USR008351,AT003,2026-03-17T16:34:00,2026-03-17T16:34:58,completed,4,mobile,CON00027116
SES00043347,USR008351,AT004,2026-03-26T11:15:00,2026-03-26T11:16:11,completed,4,tablet,CON00027116
SES00043348,USR008351,AT004,2026-03-28T21:40:00,2026-03-28T21:40:37,completed,2,mobile,CON00027116
SES00043349,USR008351,AT001,2026-04-27T15:06:00,2026-04-27T15:07:08,completed,3,mobile,CON00027116
SES00043350,USR008351,AT003,2026-06-12T20:01:00,2026-06-12T20:02:04,completed,4,desktop,CON00027116
SES00043351,USR008351,AT002,2026-08-22T19:17:00,2026-08-22T19:17:37,completed,4,mobile,CON00027116
SES00043352,USR008352,AT003,2026-01-03T11:13:00,2026-01-03T11:14:07,completed,3,mobile,CON00027120
SES00043353,USR008352,AT001,2026-02-22T19:51:00,2026-02-22T19:52:09,completed,3,mobile,CON00027120
SES00043354,USR008352,AT003,2026-06-16T23:11:00,2026-06-16T23:11:51,completed,3,mobile,CON00027120
SES00043355,USR008352,AT003,2026-07-22T21:25:00,2026-07-22T21:25:53,completed,4,mobile,CON00027120
SES00043356,USR008353,AT003,2026-01-31T21:44:00,2026-01-31T21:44:37,completed,1,mobile,CON00027124
SES00043357,USR008353,AT003,2026-02-06T11:02:00,2026-02-06T11:02:56,completed,1,mobile,CON00027124
SES00043358,USR008353,AT002,2026-06-13T13:10:00,2026-06-13T13:11:14,completed,3,mobile,CON00027124
SES00043359,USR008353,AT002,2026-07-07T13:40:00,2026-07-07T13:40:58,completed,2,mobile,CON00027124
SES00043360,USR008353,AT001,2026-08-16T12:16:00,,abandoned,4,mobile,CON00027124
SES00043361,USR008353,AT002,2026-09-07T12:35:00,2026-09-07T12:36:16,completed,2,mobile,CON00027124
SES00043362,USR008354,AT001,2025-10-16T20:44:00,2025-10-16T20:44:52,completed,4,mobile,CON00027127
SES00043363,USR008354,AT002,2025-12-18T10:44:00,2025-12-18T10:45:31,completed,1,desktop,CON00027127
SES00043364,USR008354,AT002,2026-03-17T09:54:00,2026-03-17T09:55:00,completed,1,desktop,CON00027127
SES00043365,USR008354,AT001,2026-03-31T21:49:00,2026-03-31T21:49:59,completed,2,tablet,CON00027127
SES00043366,USR008354,AT003,2026-05-18T20:25:00,2026-05-18T20:25:36,completed,1,tablet,CON00027127
SES00043367,USR008354,AT003,2026-06-10T12:19:00,2026-06-10T12:19:43,completed,1,mobile,CON00027127
SES00043368,USR008354,AT002,2026-06-11T12:04:00,2026-06-11T12:04:47,completed,2,mobile,CON00027127
SES00043369,USR008354,AT003,2026-08-09T20:27:00,2026-08-09T20:28:05,completed,4,mobile,CON00027127
SES00043370,USR008355,AT001,2026-02-23T21:03:00,2026-02-23T21:03:45,completed,3,mobile,CON00027132
SES00043371,USR008355,AT005,2026-03-26T14:20:00,2026-03-26T14:20:38,completed,2,mobile,CON00027132
SES00043372,USR008355,AT004,2026-05-11T20:11:00,2026-05-11T20:11:44,completed,4,tablet,CON00027132
SES00043373,USR008355,AT005,2026-05-20T00:20:00,2026-05-20T00:20:37,completed,4,mobile,CON00027132
SES00043374,USR008355,AT005,2026-08-20T13:00:00,2026-08-20T13:00:46,completed,3,mobile,CON00027132
SES00043375,USR008357,AT001,2026-01-24T07:28:00,2026-01-24T07:28:58,completed,2,mobile,CON00027137
SES00043376,USR008357,AT003,2026-02-25T03:36:00,2026-02-25T03:37:06,completed,4,mobile,CON00027137
SES00043377,USR008357,AT002,2026-03-30T01:56:00,2026-03-30T01:56:55,completed,2,desktop,CON00027137
SES00043378,USR008357,AT002,2026-06-18T10:43:00,2026-06-18T10:43:35,completed,4,mobile,CON00027137
SES00043379,USR008357,AT005,2026-07-08T00:28:00,2026-07-08T00:28:49,completed,1,mobile,CON00027137
SES00043380,USR008358,AT001,2026-01-06T12:41:00,2026-01-06T12:41:31,completed,4,mobile,CON00027141
SES00043381,USR008358,AT003,2026-03-23T21:50:00,2026-03-23T21:50:35,completed,4,desktop,CON00027141
SES00043382,USR008358,AT001,2026-04-10T14:34:00,2026-04-10T14:35:03,completed,4,mobile,CON00027141
SES00043383,USR008358,AT002,2026-05-17T13:48:00,2026-05-17T13:48:58,completed,2,mobile,CON00027141
SES00043384,USR008358,AT001,2026-05-18T11:25:00,,interrupted,3,mobile,CON00027141
SES00043385,USR008358,AT002,2026-07-27T12:26:00,2026-07-27T12:26:36,completed,2,desktop,CON00027141
SES00043386,USR008358,AT004,2026-07-29T20:51:00,2026-07-29T20:51:49,completed,3,mobile,CON00027141
SES00043387,USR008358,AT004,2026-08-24T12:26:00,2026-08-24T12:26:49,completed,4,desktop,CON00027141
SES00043388,USR008358,AT001,2026-08-27T19:51:00,,abandoned,4,mobile,CON00027141
SES00043389,USR008359,AT001,2025-12-15T08:31:00,2025-12-15T08:31:52,completed,1,mobile,CON00027144
SES00043390,USR008359,AT004,2025-12-29T03:28:00,2025-12-29T03:29:08,completed,3,mobile,CON00027144
SES00043391,USR008359,AT005,2026-01-29T23:41:00,2026-01-29T23:42:34,completed,2,desktop,CON00027144
SES00043392,USR008359,AT003,2026-04-29T04:05:00,2026-04-29T04:06:31,completed,4,mobile,CON00027144
SES00043393,USR008359,AT002,2026-05-22T06:55:00,2026-05-22T06:56:14,completed,3,mobile,CON00027144
SES00043394,USR008359,AT001,2026-08-11T01:22:00,2026-08-11T01:22:58,completed,1,mobile,CON00027144
SES00043395,USR008359,AT003,2026-08-12T09:40:00,,abandoned,1,desktop,CON00027144
SES00043396,USR008359,AT003,2026-08-15T08:38:00,2026-08-15T08:38:58,completed,4,mobile,CON00027144
SES00043397,USR008360,AT002,2026-01-04T03:55:00,2026-01-04T03:56:26,completed,1,mobile,CON00027147
SES00043398,USR008360,AT003,2026-03-13T00:12:00,,abandoned,1,mobile,CON00027147
SES00043399,USR008360,AT004,2026-04-08T03:31:00,2026-04-08T03:31:48,completed,2,mobile,CON00027147
SES00043400,USR008360,AT002,2026-05-25T19:07:00,,abandoned,1,mobile,CON00027147
SES00043401,USR008360,AT003,2026-07-07T04:16:00,,abandoned,1,mobile,CON00027147
SES00043402,USR008360,AT004,2026-08-11T04:39:00,2026-08-11T04:40:14,completed,2,mobile,CON00027147
SES00043403,USR008360,AT003,2026-08-12T01:15:00,2026-08-12T01:16:11,completed,2,desktop,CON00027147
SES00043404,USR008361,AT005,2025-10-29T11:05:00,2025-10-29T11:06:06,completed,3,mobile,CON00027150
SES00043405,USR008361,AT004,2025-12-21T02:14:00,2025-12-21T02:15:08,completed,2,mobile,CON00027150
SES00043406,USR008361,AT005,2026-03-13T00:34:00,2026-03-13T00:34:52,completed,1,mobile,CON00027150
SES00043407,USR008361,AT001,2026-05-05T10:36:00,2026-05-05T10:36:38,completed,2,mobile,CON00027150
SES00043408,USR008361,AT002,2026-07-09T02:24:00,2026-07-09T02:25:23,completed,1,desktop,CON00027150
SES00043409,USR008361,AT005,2026-08-31T07:56:00,2026-08-31T07:57:36,completed,3,mobile,CON00027150
SES00043410,USR008361,AT001,2026-09-13T07:15:00,2026-09-13T07:16:22,completed,1,mobile,CON00027150
SES00043411,USR008362,AT004,2026-01-11T19:26:00,2026-01-11T19:27:09,completed,2,mobile,CON00027153
SES00043412,USR008362,AT004,2026-01-12T20:06:00,,interrupted,1,tablet,CON00027153
SES00043413,USR008362,AT004,2026-01-19T20:19:00,2026-01-19T20:19:41,completed,3,tablet,CON00027153
SES00043414,USR008362,AT005,2026-01-29T18:49:00,2026-01-29T18:50:29,completed,4,mobile,CON00027153
SES00043415,USR008362,AT002,2026-02-01T03:50:00,,abandoned,1,mobile,CON00027153
SES00043416,USR008362,AT004,2026-03-01T02:24:00,2026-03-01T02:25:19,completed,1,mobile,CON00027153
SES00043417,USR008362,AT001,2026-05-24T02:21:00,,abandoned,3,desktop,CON00027153
SES00043418,USR008362,AT004,2026-08-11T20:14:00,2026-08-11T20:15:23,completed,4,mobile,CON00027153
SES00043419,USR008363,AT003,2025-12-14T10:51:00,2025-12-14T10:51:43,completed,4,tablet,CON00027156
SES00043420,USR008363,AT002,2025-12-16T09:12:00,2025-12-16T09:13:15,completed,2,mobile,CON00027156
SES00043421,USR008363,AT001,2026-02-02T12:39:00,2026-02-02T12:39:50,completed,4,mobile,CON00027156
SES00043422,USR008363,AT005,2026-04-20T10:20:00,,abandoned,1,mobile,CON00027156
SES00043423,USR008363,AT003,2026-06-01T02:37:00,2026-06-01T02:37:46,completed,2,tablet,CON00027156
SES00043424,USR008363,AT002,2026-07-14T10:07:00,2026-07-14T10:08:08,completed,3,tablet,CON00027156
SES00043425,USR008363,AT003,2026-07-31T09:09:00,2026-07-31T09:10:20,completed,2,mobile,CON00027156
SES00043426,USR008363,AT002,2026-08-28T04:25:00,,interrupted,4,desktop,CON00027156
SES00043427,USR008364,AT001,2026-01-25T12:08:00,2026-01-25T12:08:53,completed,2,mobile,CON00027159
SES00043428,USR008364,AT001,2026-02-18T13:58:00,2026-02-18T13:58:56,completed,2,mobile,CON00027159
SES00043429,USR008364,AT005,2026-03-12T19:43:00,2026-03-12T19:44:12,completed,3,mobile,CON00027159
SES00043430,USR008364,AT003,2026-04-02T15:47:00,2026-04-02T15:48:26,completed,4,mobile,CON00027159
SES00043431,USR008364,AT005,2026-05-02T08:59:00,2026-05-02T09:00:25,completed,3,mobile,CON00027159
SES00043432,USR008364,AT002,2026-06-14T08:06:00,2026-06-14T08:06:52,completed,2,mobile,CON00027159
SES00043433,USR008364,AT001,2026-08-25T12:51:00,2026-08-25T12:51:50,completed,4,mobile,CON00027159
SES00043434,USR008365,AT004,2026-03-10T03:56:00,2026-03-10T03:57:27,completed,1,mobile,CON00027162
SES00043435,USR008365,AT003,2026-03-22T20:54:00,2026-03-22T20:54:36,completed,3,mobile,CON00027162
SES00043436,USR008365,AT004,2026-04-16T00:02:00,2026-04-16T00:03:26,completed,3,mobile,CON00027162
SES00043437,USR008365,AT001,2026-05-09T00:36:00,2026-05-09T00:37:14,completed,3,mobile,CON00027162
SES00043438,USR008365,AT002,2026-06-10T23:47:00,,abandoned,4,mobile,CON00027162
SES00043439,USR008365,AT001,2026-07-14T19:50:00,2026-07-14T19:51:22,completed,2,mobile,CON00027162
SES00043440,USR008365,AT005,2026-07-25T20:20:00,2026-07-25T20:20:50,completed,4,desktop,CON00027162
SES00043441,USR008366,AT004,2025-11-30T21:32:00,2025-11-30T21:32:36,completed,4,mobile,CON00027166
SES00043442,USR008366,AT003,2026-03-10T23:38:00,2026-03-10T23:38:59,completed,4,mobile,CON00027166
SES00043443,USR008366,AT002,2026-03-28T23:34:00,2026-03-28T23:35:28,completed,1,mobile,CON00027166
SES00043444,USR008366,AT004,2026-04-01T14:00:00,2026-04-01T14:00:42,completed,4,mobile,CON00027166
SES00043445,USR008366,AT002,2026-08-23T00:03:00,2026-08-23T00:04:10,completed,1,mobile,CON00027166
SES00043446,USR008367,AT001,2026-01-10T21:17:00,,abandoned,3,tablet,CON00027169
SES00043447,USR008367,AT004,2026-04-06T22:09:00,2026-04-06T22:09:36,completed,3,mobile,CON00027169
SES00043448,USR008367,AT002,2026-05-05T16:37:00,2026-05-05T16:38:23,completed,2,desktop,CON00027169
SES00043449,USR008367,AT002,2026-05-13T17:14:00,2026-05-13T17:14:42,completed,2,mobile,CON00027169
SES00043450,USR008367,AT004,2026-06-09T21:05:00,2026-06-09T21:05:50,completed,4,mobile,CON00027169
SES00043451,USR008367,AT003,2026-06-14T17:07:00,2026-06-14T17:08:00,completed,2,mobile,CON00027169
SES00043452,USR008367,AT005,2026-06-15T16:51:00,2026-06-15T16:51:56,completed,3,tablet,CON00027169
SES00043453,USR008367,AT005,2026-08-07T19:50:00,,abandoned,4,mobile,CON00027169
SES00043454,USR008368,AT003,2026-03-12T22:43:00,2026-03-12T22:44:06,completed,1,mobile,CON00027173
SES00043455,USR008368,AT002,2026-03-31T19:42:00,2026-03-31T19:43:00,completed,4,desktop,CON00027173
SES00043456,USR008368,AT001,2026-05-17T19:00:00,2026-05-17T19:00:59,completed,4,mobile,CON00027173
SES00043457,USR008368,AT005,2026-06-02T22:17:00,2026-06-02T22:17:51,completed,1,desktop,CON00027173
SES00043458,USR008368,AT005,2026-06-17T14:16:00,2026-06-17T14:17:03,completed,3,mobile,CON00027173
SES00043459,USR008368,AT005,2026-06-30T19:35:00,2026-06-30T19:35:46,completed,1,mobile,CON00027173
SES00043460,USR008368,AT004,2026-07-06T23:56:00,,abandoned,4,mobile,CON00027173
SES00043461,USR008369,AT004,2026-01-26T02:13:00,2026-01-26T02:13:48,completed,1,mobile,CON00027176
SES00043462,USR008369,AT004,2026-01-26T19:23:00,,abandoned,2,mobile,CON00027176
SES00043463,USR008369,AT002,2026-02-18T22:33:00,2026-02-18T22:34:22,completed,1,mobile,CON00027176
SES00043464,USR008369,AT005,2026-02-22T04:17:00,,interrupted,1,desktop,CON00027176
SES00043465,USR008369,AT001,2026-03-09T22:00:00,2026-03-09T22:01:25,completed,4,mobile,CON00027176
SES00043466,USR008369,AT003,2026-06-03T01:26:00,2026-06-03T01:27:27,completed,1,mobile,CON00027176
SES00043467,USR008369,AT002,2026-07-15T03:15:00,2026-07-15T03:16:09,completed,4,mobile,CON00027176
SES00043468,USR008369,AT003,2026-07-16T00:41:00,2026-07-16T00:41:54,completed,2,mobile,CON00027176
SES00043469,USR008369,AT002,2026-07-31T05:39:00,,abandoned,3,mobile,CON00027176
SES00043470,USR008370,AT004,2026-01-17T22:15:00,2026-01-17T22:15:50,completed,2,mobile,CON00027179
SES00043471,USR008370,AT001,2026-02-28T17:44:00,2026-02-28T17:45:03,completed,2,mobile,CON00027179
SES00043472,USR008370,AT005,2026-05-14T01:12:00,,interrupted,1,mobile,CON00027179
SES00043473,USR008370,AT002,2026-07-18T01:54:00,2026-07-18T01:55:31,completed,4,desktop,CON00027179
SES00043474,USR008370,AT001,2026-08-04T16:05:00,2026-08-04T16:05:52,completed,3,desktop,CON00027179
SES00043475,USR008371,AT001,2026-03-06T21:15:00,2026-03-06T21:16:22,completed,3,tablet,CON00027183
SES00043476,USR008371,AT001,2026-04-02T17:46:00,2026-04-02T17:47:02,completed,2,mobile,CON00027183
SES00043477,USR008371,AT003,2026-05-03T19:42:00,2026-05-03T19:43:01,completed,1,mobile,CON00027183
SES00043478,USR008371,AT004,2026-06-04T19:19:00,2026-06-04T19:19:46,completed,2,tablet,CON00027183
SES00043479,USR008371,AT005,2026-09-11T16:53:00,2026-09-11T16:54:01,completed,4,mobile,CON00027183
SES00043480,USR008372,AT002,2026-02-25T09:01:00,2026-02-25T09:01:37,completed,2,tablet,CON00027186
SES00043481,USR008372,AT002,2026-03-14T07:40:00,2026-03-14T07:40:56,completed,3,mobile,CON00027186
SES00043482,USR008372,AT003,2026-03-30T07:55:00,2026-03-30T07:55:49,completed,4,tablet,CON00027186
SES00043483,USR008372,AT004,2026-04-30T18:56:00,2026-04-30T18:57:21,completed,3,mobile,CON00027186
SES00043484,USR008372,AT003,2026-06-22T08:13:00,2026-06-22T08:13:44,completed,3,mobile,CON00027186
SES00043485,USR008372,AT003,2026-08-04T14:50:00,2026-08-04T14:51:24,completed,4,tablet,CON00027186
SES00043486,USR008376,AT003,2026-04-11T04:48:00,2026-04-11T04:48:52,completed,4,tablet,CON00027197
SES00043487,USR008376,AT005,2026-05-09T00:40:00,2026-05-09T00:40:34,completed,3,mobile,CON00027197
SES00043488,USR008376,AT003,2026-05-30T00:44:00,2026-05-30T00:44:53,completed,2,mobile,CON00027197
SES00043489,USR008376,AT001,2026-06-25T05:39:00,2026-06-25T05:40:02,completed,1,mobile,CON00027197
SES00043490,USR008378,AT005,2025-11-21T15:25:00,2025-11-21T15:25:47,completed,2,mobile,CON00027202
SES00043491,USR008378,AT005,2025-12-29T23:28:00,2025-12-29T23:29:14,completed,4,mobile,CON00027202
SES00043492,USR008378,AT002,2026-01-09T03:59:00,2026-01-09T04:00:12,completed,4,desktop,CON00027202
SES00043493,USR008378,AT002,2026-01-21T20:58:00,,abandoned,2,mobile,CON00027202
SES00043494,USR008378,AT005,2026-04-09T23:32:00,2026-04-09T23:32:44,completed,4,mobile,CON00027202
SES00043495,USR008378,AT002,2026-08-05T18:31:00,2026-08-05T18:31:48,completed,1,mobile,CON00027202
SES00043496,USR008378,AT003,2026-09-07T03:07:00,,abandoned,2,mobile,CON00027202
SES00043497,USR008379,AT002,2025-11-04T05:05:00,2025-11-04T05:06:13,completed,2,mobile,CON00027206
SES00043498,USR008379,AT002,2026-03-03T15:33:00,,abandoned,3,tablet,CON00027206
SES00043499,USR008379,AT005,2026-03-10T11:57:00,2026-03-10T11:58:31,completed,3,mobile,CON00027206
SES00043500,USR008379,AT003,2026-06-07T09:38:00,2026-06-07T09:38:47,completed,3,mobile,CON00027206
SES00043501,USR008379,AT003,2026-07-14T13:53:00,2026-07-14T13:53:37,completed,1,mobile,CON00027206
SES00043502,USR008379,AT001,2026-07-19T07:40:00,2026-07-19T07:41:21,completed,1,mobile,CON00027206
SES00043503,USR008379,AT004,2026-07-25T06:54:00,2026-07-25T06:54:48,completed,3,desktop,CON00027206
SES00043504,USR008379,AT005,2026-07-30T15:54:00,,interrupted,1,mobile,CON00027206
SES00043505,USR008379,AT001,2026-08-11T08:24:00,2026-08-11T08:25:26,completed,2,desktop,CON00027206
SES00043506,USR008380,AT003,2026-01-29T11:33:00,2026-01-29T11:34:30,completed,1,mobile,CON00027209
SES00043507,USR008380,AT003,2026-05-06T12:36:00,2026-05-06T12:36:44,completed,2,mobile,CON00027209
SES00043508,USR008380,AT002,2026-05-08T09:18:00,2026-05-08T09:18:57,completed,1,mobile,CON00027209
SES00043509,USR008380,AT002,2026-06-05T12:06:00,,abandoned,1,mobile,CON00027209
SES00043510,USR008380,AT001,2026-06-23T13:00:00,2026-06-23T13:01:03,completed,3,mobile,CON00027209
SES00043511,USR008381,AT002,2025-12-22T01:36:00,2025-12-22T01:37:08,completed,3,desktop,CON00027213
SES00043512,USR008381,AT001,2026-02-10T20:17:00,2026-02-10T20:18:00,completed,1,mobile,CON00027213
SES00043513,USR008381,AT001,2026-05-11T15:13:00,2026-05-11T15:14:12,completed,4,mobile,CON00027213
SES00043514,USR008381,AT004,2026-05-31T01:45:00,2026-05-31T01:45:58,completed,3,desktop,CON00027213
SES00043515,USR008381,AT004,2026-08-20T23:07:00,2026-08-20T23:08:28,completed,2,desktop,CON00027213
SES00043516,USR008383,AT002,2025-11-21T07:17:00,2025-11-21T07:18:21,completed,1,mobile,CON00027219
SES00043517,USR008383,AT001,2025-12-13T17:53:00,2025-12-13T17:53:46,completed,4,desktop,CON00027219
SES00043518,USR008383,AT005,2026-05-23T10:53:00,2026-05-23T10:54:18,completed,3,tablet,CON00027219
SES00043519,USR008383,AT001,2026-05-24T10:00:00,2026-05-24T10:00:40,completed,4,mobile,CON00027219
SES00043520,USR008383,AT002,2026-06-27T16:51:00,2026-06-27T16:51:54,completed,2,mobile,CON00027219
SES00043521,USR008384,AT005,2026-04-18T21:52:00,2026-04-18T21:52:56,completed,3,tablet,CON00027223
SES00043522,USR008384,AT001,2026-04-23T22:08:00,2026-04-23T22:09:13,completed,2,desktop,CON00027223
SES00043523,USR008384,AT003,2026-07-08T03:05:00,2026-07-08T03:06:23,completed,2,mobile,CON00027223
SES00043524,USR008384,AT001,2026-07-12T18:32:00,2026-07-12T18:32:52,completed,2,tablet,CON00027223
SES00043525,USR008384,AT004,2026-08-07T18:26:00,2026-08-07T18:26:54,completed,4,mobile,CON00027223
SES00043526,USR008384,AT005,2026-08-09T01:31:00,2026-08-09T01:32:18,completed,2,mobile,CON00027223
SES00043527,USR008384,AT003,2026-08-17T05:25:00,2026-08-17T05:25:42,completed,4,mobile,CON00027223
SES00043528,USR008384,AT003,2026-08-26T00:06:00,,abandoned,3,desktop,CON00027223
SES00043529,USR008385,AT003,2026-03-06T20:47:00,2026-03-06T20:48:03,completed,1,desktop,CON00027227
