action_id,recommendation_id,user_id,action_type,action_status,action_at
ACT00004435,REC00006134,USR009221,dismissed,dismissed,2026-06-22T07:00:00
ACT00004436,REC00006137,USR009224,viewed,viewed,2026-09-18T01:00:00
ACT00004437,REC00006139,USR009229,completed,completed,2026-03-22T06:00:00
ACT00004438,REC00006140,USR009230,viewed,viewed,2026-02-27T02:00:00
ACT00004439,REC00006141,USR009232,viewed,viewed,2026-07-21T09:00:00
ACT00004440,REC00006142,USR009233,viewed,viewed,2026-09-06T22:00:00
ACT00004441,REC00006143,USR009236,viewed,viewed,2026-04-06T16:00:00
ACT00004442,REC00006145,USR009239,acknowledged,acknowledged,2026-05-08T06:00:00
ACT00004443,REC00006146,USR009240,viewed,viewed,2026-08-15T03:00:00
ACT00004444,REC00006147,USR009242,acknowledged,acknowledged,2026-02-16T06:00:00
ACT00004445,REC00006148,USR009243,viewed,viewed,2026-09-16T14:00:00
ACT00004446,REC00006149,USR009244,acknowledged,acknowledged,2026-07-28T18:00:00
ACT00004447,REC00006151,USR009245,viewed,viewed,2026-05-16T07:00:00
ACT00004448,REC00006152,USR009246,dismissed,dismissed,2026-04-12T02:00:00
ACT00004449,REC00006155,USR009252,dismissed,dismissed,2026-09-17T08:00:00
ACT00004450,REC00006157,USR009256,viewed,viewed,2026-09-16T18:00:00
ACT00004451,REC00006158,USR009258,acknowledged,acknowledged,2026-08-02T14:00:00
ACT00004452,REC00006159,USR009259,dismissed,dismissed,2026-03-03T22:00:00
ACT00004453,REC00006160,USR009262,viewed,viewed,2026-06-19T06:00:00
ACT00004454,REC00006161,USR009264,completed,completed,2026-07-18T09:00:00
ACT00004455,REC00006163,USR009267,acknowledged,acknowledged,2026-03-21T21:00:00
ACT00004456,REC00006164,USR009268,completed,completed,2026-06-27T20:00:00
ACT00004457,REC00006167,USR009272,dismissed,dismissed,2026-04-13T23:00:00
ACT00004458,REC00006169,USR009276,viewed,viewed,2026-09-17T07:00:00
ACT00004459,REC00006170,USR009276,acknowledged,acknowledged,2026-09-15T18:00:00
ACT00004460,REC00006171,USR009277,completed,completed,2026-07-18T07:00:00
ACT00004461,REC00006172,USR009278,dismissed,dismissed,2026-09-13T15:00:00
ACT00004462,REC00006173,USR009280,viewed,viewed,2026-07-12T07:00:00
ACT00004463,REC00006174,USR009283,viewed,viewed,2026-08-23T13:00:00
ACT00004464,REC00006176,USR009291,acknowledged,acknowledged,2026-08-27T14:00:00
ACT00004465,REC00006177,USR009292,dismissed,dismissed,2026-09-16T03:00:00
ACT00004466,REC00006179,USR009293,viewed,viewed,2026-08-19T02:00:00
ACT00004467,REC00006180,USR009295,viewed,viewed,2026-07-10T22:00:00
ACT00004468,REC00006182,USR009297,viewed,viewed,2026-04-17T16:00:00
ACT00004469,REC00006186,USR009305,viewed,viewed,2026-04-16T18:00:00
ACT00004470,REC00006187,USR009305,viewed,viewed,2026-02-04T11:00:00
ACT00004471,REC00006191,USR009310,viewed,viewed,2026-04-30T21:00:00
ACT00004472,REC00006192,USR009311,viewed,viewed,2026-08-27T03:00:00
ACT00004473,REC00006193,USR009313,viewed,viewed,2026-06-13T11:00:00
ACT00004474,REC00006194,USR009314,viewed,viewed,2026-09-16T15:00:00
ACT00004475,REC00006195,USR009317,acknowledged,acknowledged,2026-06-16T06:00:00
ACT00004476,REC00006197,USR009318,viewed,viewed,2026-04-09T19:00:00
ACT00004477,REC00006199,USR009320,acknowledged,acknowledged,2026-06-12T15:00:00
ACT00004478,REC00006200,USR009320,acknowledged,acknowledged,2026-03-09T05:00:00
ACT00004479,REC00006201,USR009321,viewed,viewed,2026-04-23T07:00:00
ACT00004480,REC00006203,USR009326,viewed,viewed,2026-04-19T04:00:00
ACT00004481,REC00006204,USR009326,viewed,viewed,2026-05-03T18:00:00
ACT00004482,REC00006207,USR009331,viewed,viewed,2026-09-11T09:00:00
ACT00004483,REC00006208,USR009333,viewed,viewed,2026-05-31T07:00:00
ACT00004484,REC00006210,USR009335,acknowledged,acknowledged,2026-07-31T01:00:00
ACT00004485,REC00006211,USR009339,viewed,viewed,2026-09-15T18:00:00
ACT00004486,REC00006213,USR009342,acknowledged,acknowledged,2026-08-15T21:00:00
ACT00004487,REC00006214,USR009344,acknowledged,acknowledged,2026-06-26T18:00:00
ACT00004488,REC00006215,USR009344,acknowledged,acknowledged,2026-09-16T11:00:00
ACT00004489,REC00006216,USR009345,viewed,viewed,2026-02-27T11:00:00
ACT00004490,REC00006217,USR009346,acknowledged,acknowledged,2026-07-17T08:00:00
ACT00004491,REC00006220,USR009353,viewed,viewed,2026-05-21T00:00:00
ACT00004492,REC00006221,USR009355,viewed,viewed,2026-09-15T22:00:00
ACT00004493,REC00006222,USR009356,acknowledged,acknowledged,2026-09-16T14:00:00
ACT00004494,REC00006223,USR009357,viewed,viewed,2026-02-23T09:00:00
ACT00004495,REC00006224,USR009357,acknowledged,acknowledged,2026-03-19T23:00:00
ACT00004496,REC00006225,USR009358,viewed,viewed,2026-06-14T22:00:00
ACT00004497,REC00006226,USR009359,viewed,viewed,2026-06-14T15:00:00
ACT00004498,REC00006227,USR009363,completed,completed,2026-09-02T03:00:00
ACT00004499,REC00006228,USR009364,viewed,viewed,2026-06-25T00:00:00
ACT00004500,REC00006229,USR009369,viewed,viewed,2026-09-16T19:00:00
ACT00004501,REC00006230,USR009370,viewed,viewed,2026-06-27T14:00:00
ACT00004502,REC00006231,USR009373,completed,completed,2026-06-01T16:00:00
ACT00004503,REC00006232,USR009374,viewed,viewed,2026-05-19T03:00:00
ACT00004504,REC00006234,USR009375,viewed,viewed,2026-07-30T09:00:00
ACT00004505,REC00006235,USR009377,viewed,viewed,2026-03-20T08:00:00
ACT00004506,REC00006237,USR009379,viewed,viewed,2026-01-21T14:00:00
ACT00004507,REC00006238,USR009380,viewed,viewed,2026-07-05T10:00:00
ACT00004508,REC00006239,USR009380,dismissed,dismissed,2026-04-27T19:00:00
ACT00004509,REC00006240,USR009381,completed,completed,2026-05-15T17:00:00
ACT00004510,REC00006242,USR009385,viewed,viewed,2026-06-11T09:00:00
ACT00004511,REC00006244,USR009386,viewed,viewed,2026-08-09T22:00:00
ACT00004512,REC00006246,USR009388,viewed,viewed,2026-09-16T12:00:00
ACT00004513,REC00006247,USR009389,completed,completed,2026-09-17T16:00:00
ACT00004514,REC00006249,USR009390,viewed,viewed,2026-03-30T05:00:00
ACT00004515,REC00006250,USR009391,completed,completed,2026-07-04T02:00:00
ACT00004516,REC00006252,USR009393,viewed,viewed,2026-06-01T08:00:00
ACT00004517,REC00006253,USR009393,viewed,viewed,2026-06-16T15:00:00
ACT00004518,REC00006255,USR009396,acknowledged,acknowledged,2026-06-18T18:00:00
ACT00004519,REC00006256,USR009397,viewed,viewed,2026-08-19T11:00:00
ACT00004520,REC00006258,USR009399,acknowledged,acknowledged,2026-04-20T23:00:00
ACT00004521,REC00006259,USR009400,viewed,viewed,2026-05-10T11:00:00
ACT00004522,REC00006260,USR009400,completed,completed,2026-07-05T20:00:00
ACT00004523,REC00006262,USR009407,acknowledged,acknowledged,2026-08-28T15:00:00
ACT00004524,REC00006264,USR009411,acknowledged,acknowledged,2026-09-17T21:00:00
ACT00004525,REC00006265,USR009412,acknowledged,acknowledged,2026-06-24T05:00:00
ACT00004526,REC00006266,USR009414,dismissed,dismissed,2026-06-04T19:00:00
ACT00004527,REC00006267,USR009415,dismissed,dismissed,2026-06-01T18:00:00
ACT00004528,REC00006268,USR009416,viewed,viewed,2026-09-02T10:00:00
ACT00004529,REC00006270,USR009420,dismissed,dismissed,2026-09-15T21:00:00
ACT00004530,REC00006271,USR009422,acknowledged,acknowledged,2026-05-09T22:00:00
ACT00004531,REC00006272,USR009424,acknowledged,acknowledged,2026-08-28T17:00:00
ACT00004532,REC00006275,USR009428,completed,completed,2026-05-05T07:00:00
ACT00004533,REC00006277,USR009431,viewed,viewed,2026-04-25T15:00:00
ACT00004534,REC00006278,USR009432,completed,completed,2026-04-10T00:00:00
ACT00004535,REC00006279,USR009440,viewed,viewed,2026-08-11T10:00:00
ACT00004536,REC00006280,USR009442,viewed,viewed,2026-08-08T01:00:00
ACT00004537,REC00006281,USR009445,completed,completed,2026-08-19T12:00:00
ACT00004538,REC00006283,USR009449,viewed,viewed,2026-08-03T19:00:00
ACT00004539,REC00006284,USR009450,dismissed,dismissed,2026-07-06T19:00:00
ACT00004540,REC00006285,USR009450,dismissed,dismissed,2026-05-25T07:00:00
ACT00004541,REC00006286,USR009454,viewed,viewed,2026-09-10T22:00:00
ACT00004542,REC00006287,USR009456,completed,completed,2026-07-04T04:00:00
ACT00004543,REC00006289,USR009460,acknowledged,acknowledged,2026-05-17T02:00:00
ACT00004544,REC00006290,USR009461,viewed,viewed,2026-09-16T01:00:00
ACT00004545,REC00006291,USR009462,viewed,viewed,2026-07-05T03:00:00
ACT00004546,REC00006292,USR009463,dismissed,dismissed,2026-06-15T10:00:00
ACT00004547,REC00006293,USR009464,completed,completed,2026-08-22T21:00:00
ACT00004548,REC00006295,USR009466,completed,completed,2026-06-23T14:00:00
ACT00004549,REC00006297,USR009470,completed,completed,2026-09-16T01:00:00
ACT00004550,REC00006299,USR009473,viewed,viewed,2026-08-18T04:00:00
ACT00004551,REC00006300,USR009475,acknowledged,acknowledged,2026-05-21T03:00:00
ACT00004552,REC00006301,USR009476,completed,completed,2026-05-24T06:00:00
ACT00004553,REC00006302,USR009477,viewed,viewed,2026-03-25T20:00:00
ACT00004554,REC00006304,USR009479,acknowledged,acknowledged,2026-07-15T15:00:00
ACT00004555,REC00006305,USR009481,dismissed,dismissed,2026-04-23T14:00:00
ACT00004556,REC00006306,USR009482,viewed,viewed,2026-06-30T23:00:00
ACT00004557,REC00006307,USR009483,completed,completed,2026-08-03T15:00:00
ACT00004558,REC00006308,USR009485,viewed,viewed,2026-05-27T17:00:00
ACT00004559,REC00006309,USR009485,viewed,viewed,2026-04-23T21:00:00
ACT00004560,REC00006310,USR009486,viewed,viewed,2026-03-04T22:00:00
ACT00004561,REC00006311,USR009488,viewed,viewed,2026-07-19T03:00:00
ACT00004562,REC00006312,USR009489,acknowledged,acknowledged,2026-04-09T05:00:00
ACT00004563,REC00006313,USR009490,completed,completed,2026-06-02T18:00:00
ACT00004564,REC00006314,USR009491,viewed,viewed,2026-04-02T02:00:00
ACT00004565,REC00006315,USR009492,viewed,viewed,2026-08-04T06:00:00
ACT00004566,REC00006316,USR009494,dismissed,dismissed,2026-01-19T19:00:00
ACT00004567,REC00006317,USR009494,viewed,viewed,2026-01-20T20:00:00
ACT00004568,REC00006318,USR009495,viewed,viewed,2026-08-01T05:00:00
ACT00004569,REC00006320,USR009497,completed,completed,2026-03-19T02:00:00
ACT00004570,REC00006321,USR009499,acknowledged,acknowledged,2026-06-01T08:00:00
ACT00004571,REC00006322,USR009500,dismissed,dismissed,2026-08-06T12:00:00
ACT00004572,REC00006325,USR009505,completed,completed,2026-04-26T21:00:00
ACT00004573,REC00006326,USR009507,completed,completed,2026-09-02T12:00:00
ACT00004574,REC00006328,USR009508,acknowledged,acknowledged,2026-07-18T17:00:00
ACT00004575,REC00006330,USR009510,viewed,viewed,2026-05-24T10:00:00
ACT00004576,REC00006331,USR009512,viewed,viewed,2026-08-22T20:00:00
ACT00004577,REC00006332,USR009514,completed,completed,2026-03-05T23:00:00
ACT00004578,REC00006333,USR009516,completed,completed,2026-08-14T19:00:00
ACT00004579,REC00006334,USR009522,viewed,viewed,2026-09-16T18:00:00
ACT00004580,REC00006336,USR009524,viewed,viewed,2026-03-15T07:00:00
ACT00004581,REC00006337,USR009525,completed,completed,2026-08-26T07:00:00
ACT00004582,REC00006338,USR009526,viewed,viewed,2026-08-12T18:00:00
ACT00004583,REC00006339,USR009527,dismissed,dismissed,2026-09-14T21:00:00
ACT00004584,REC00006340,USR009528,viewed,viewed,2026-04-01T23:00:00
ACT00004585,REC00006341,USR009529,viewed,viewed,2026-09-16T02:00:00
ACT00004586,REC00006342,USR009530,viewed,viewed,2026-07-15T23:00:00
ACT00004587,REC00006344,USR009531,viewed,viewed,2026-05-23T18:00:00
ACT00004588,REC00006345,USR009532,acknowledged,acknowledged,2026-08-15T19:00:00
ACT00004589,REC00006346,USR009532,viewed,viewed,2026-05-07T04:00:00
ACT00004590,REC00006348,USR009534,dismissed,dismissed,2026-04-10T01:00:00
ACT00004591,REC00006349,USR009535,viewed,viewed,2026-08-13T03:00:00
ACT00004592,REC00006350,USR009536,viewed,viewed,2026-04-06T09:00:00
ACT00004593,REC00006351,USR009538,viewed,viewed,2026-04-19T10:00:00
ACT00004594,REC00006352,USR009540,viewed,viewed,2026-02-27T05:00:00
ACT00004595,REC00006353,USR009541,dismissed,dismissed,2026-07-11T12:00:00
ACT00004596,REC00006354,USR009542,acknowledged,acknowledged,2026-06-26T16:00:00
ACT00004597,REC00006356,USR009544,completed,completed,2026-01-04T05:00:00
ACT00004598,REC00006357,USR009545,viewed,viewed,2026-05-14T11:00:00
ACT00004599,REC00006358,USR009547,completed,completed,2026-09-17T01:00:00
ACT00004600,REC00006359,USR009547,completed,completed,2026-06-06T03:00:00
ACT00004601,REC00006360,USR009548,viewed,viewed,2026-07-06T08:00:00
ACT00004602,REC00006361,USR009549,acknowledged,acknowledged,2026-06-16T10:00:00
ACT00004603,REC00006362,USR009549,completed,completed,2026-05-31T22:00:00
ACT00004604,REC00006363,USR009551,dismissed,dismissed,2026-06-25T19:00:00
ACT00004605,REC00006364,USR009552,completed,completed,2026-01-25T07:00:00
ACT00004606,REC00006366,USR009553,viewed,viewed,2026-08-04T11:00:00
ACT00004607,REC00006367,USR009555,viewed,viewed,2026-09-12T02:00:00
ACT00004608,REC00006368,USR009556,viewed,viewed,2026-08-04T11:00:00
ACT00004609,REC00006372,USR009559,viewed,viewed,2026-05-05T08:00:00
ACT00004610,REC00006373,USR009560,dismissed,dismissed,2026-04-17T21:00:00
ACT00004611,REC00006375,USR009563,viewed,viewed,2026-09-17T10:00:00
ACT00004612,REC00006376,USR009566,viewed,viewed,2026-05-26T08:00:00
ACT00004613,REC00006377,USR009568,viewed,viewed,2026-08-16T15:00:00
ACT00004614,REC00006378,USR009573,completed,completed,2026-09-14T16:00:00
ACT00004615,REC00006379,USR009576,viewed,viewed,2026-03-11T05:00:00
ACT00004616,REC00006382,USR009579,viewed,viewed,2026-09-13T19:00:00
ACT00004617,REC00006383,USR009581,viewed,viewed,2026-05-20T17:00:00
ACT00004618,REC00006385,USR009583,completed,completed,2026-09-16T10:00:00
ACT00004619,REC00006387,USR009591,viewed,viewed,2026-08-30T09:00:00
ACT00004620,REC00006388,USR009593,viewed,viewed,2026-05-21T14:00:00
ACT00004621,REC00006390,USR009596,completed,completed,2026-05-27T18:00:00
ACT00004622,REC00006391,USR009597,viewed,viewed,2026-05-21T13:00:00
ACT00004623,REC00006392,USR009598,completed,completed,2026-03-27T07:00:00
ACT00004624,REC00006393,USR009599,viewed,viewed,2026-03-07T15:00:00
ACT00004625,REC00006394,USR009600,viewed,viewed,2026-06-02T00:00:00
ACT00004626,REC00006395,USR009601,viewed,viewed,2026-09-16T03:00:00
ACT00004627,REC00006396,USR009601,acknowledged,acknowledged,2026-09-15T01:00:00
ACT00004628,REC00006397,USR009603,completed,completed,2026-09-14T22:00:00
ACT00004629,REC00006399,USR009605,viewed,viewed,2026-06-21T09:00:00
ACT00004630,REC00006400,USR009606,viewed,viewed,2026-03-24T17:00:00
ACT00004631,REC00006401,USR009606,acknowledged,acknowledged,2026-05-11T15:00:00
ACT00004632,REC00006402,USR009607,viewed,viewed,2026-05-19T22:00:00
ACT00004633,REC00006404,USR009609,viewed,viewed,2026-03-07T10:00:00
ACT00004634,REC00006405,USR009611,completed,completed,2026-05-27T22:00:00
ACT00004635,REC00006409,USR009618,acknowledged,acknowledged,2026-07-18T04:00:00
ACT00004636,REC00006410,USR009619,completed,completed,2026-03-21T00:00:00
ACT00004637,REC00006411,USR009621,completed,completed,2026-05-23T13:00:00
ACT00004638,REC00006412,USR009623,viewed,viewed,2026-09-15T22:00:00
ACT00004639,REC00006413,USR009624,dismissed,dismissed,2026-04-17T01:00:00
ACT00004640,REC00006414,USR009625,completed,completed,2026-03-02T11:00:00
ACT00004641,REC00006415,USR009627,acknowledged,acknowledged,2026-03-05T09:00:00
ACT00004642,REC00006416,USR009628,viewed,viewed,2026-04-23T16:00:00
ACT00004643,REC00006418,USR009630,acknowledged,acknowledged,2026-04-22T02:00:00
ACT00004644,REC00006419,USR009632,viewed,viewed,2026-07-09T06:00:00
ACT00004645,REC00006420,USR009634,acknowledged,acknowledged,2026-05-31T15:00:00
ACT00004646,REC00006423,USR009644,viewed,viewed,2026-09-03T21:00:00
ACT00004647,REC00006424,USR009646,viewed,viewed,2026-06-04T20:00:00
ACT00004648,REC00006425,USR009647,viewed,viewed,2026-05-03T00:00:00
ACT00004649,REC00006426,USR009649,completed,completed,2026-05-31T08:00:00
ACT00004650,REC00006427,USR009650,dismissed,dismissed,2026-08-31T16:00:00
ACT00004651,REC00006428,USR009651,acknowledged,acknowledged,2026-07-16T02:00:00
ACT00004652,REC00006429,USR009652,completed,completed,2026-05-25T07:00:00
ACT00004653,REC00006430,USR009652,viewed,viewed,2026-09-15T13:00:00
ACT00004654,REC00006431,USR009658,completed,completed,2026-06-20T13:00:00
ACT00004655,REC00006432,USR009660,viewed,viewed,2026-08-26T17:00:00
ACT00004656,REC00006433,USR009661,viewed,viewed,2026-06-01T17:00:00
ACT00004657,REC00006434,USR009663,dismissed,dismissed,2026-09-16T06:00:00
ACT00004658,REC00006435,USR009665,dismissed,dismissed,2026-06-12T09:00:00
ACT00004659,REC00006436,USR009665,viewed,viewed,2026-06-28T00:00:00
ACT00004660,REC00006437,USR009666,completed,completed,2026-09-14T23:00:00
ACT00004661,REC00006439,USR009670,viewed,viewed,2026-06-11T04:00:00
ACT00004662,REC00006440,USR009671,completed,completed,2026-08-18T03:00:00
ACT00004663,REC00006441,USR009672,completed,completed,2026-05-22T22:00:00
ACT00004664,REC00006443,USR009676,viewed,viewed,2026-09-17T01:00:00
ACT00004665,REC00006444,USR009678,completed,completed,2026-08-02T07:00:00
ACT00004666,REC00006445,USR009680,viewed,viewed,2026-08-17T21:00:00
ACT00004667,REC00006446,USR009680,completed,completed,2026-08-13T01:00:00
ACT00004668,REC00006447,USR009683,viewed,viewed,2026-06-13T23:00:00
ACT00004669,REC00006448,USR009686,completed,completed,2026-06-25T20:00:00
ACT00004670,REC00006449,USR009687,completed,completed,2026-02-03T04:00:00
ACT00004671,REC00006450,USR009688,acknowledged,acknowledged,2026-05-20T18:00:00
ACT00004672,REC00006452,USR009691,completed,completed,2026-08-28T02:00:00
ACT00004673,REC00006454,USR009693,completed,completed,2026-01-28T04:00:00
ACT00004674,REC00006456,USR009696,acknowledged,acknowledged,2026-03-25T01:00:00
ACT00004675,REC00006457,USR009697,viewed,viewed,2026-04-12T03:00:00
ACT00004676,REC00006458,USR009698,completed,completed,2026-05-20T20:00:00
ACT00004677,REC00006460,USR009700,viewed,viewed,2026-04-17T17:00:00
ACT00004678,REC00006461,USR009701,acknowledged,acknowledged,2026-09-17T00:00:00
ACT00004679,REC00006462,USR009704,dismissed,dismissed,2026-09-17T20:00:00
ACT00004680,REC00006463,USR009705,dismissed,dismissed,2026-03-07T05:00:00
ACT00004681,REC00006465,USR009707,acknowledged,acknowledged,2026-09-16T02:00:00
ACT00004682,REC00006469,USR009710,viewed,viewed,2026-06-15T05:00:00
ACT00004683,REC00006470,USR009711,viewed,viewed,2026-08-31T15:00:00
ACT00004684,REC00006471,USR009711,completed,completed,2026-09-15T17:00:00
ACT00004685,REC00006472,USR009712,viewed,viewed,2026-03-11T15:00:00
ACT00004686,REC00006474,USR009716,acknowledged,acknowledged,2026-06-06T19:00:00
ACT00004687,REC00006475,USR009716,acknowledged,acknowledged,2026-09-16T15:00:00
ACT00004688,REC00006476,USR009717,viewed,viewed,2026-06-02T08:00:00
ACT00004689,REC00006478,USR009719,completed,completed,2026-06-09T06:00:00
ACT00004690,REC00006479,USR009720,viewed,viewed,2026-09-03T06:00:00
ACT00004691,REC00006482,USR009725,acknowledged,acknowledged,2026-02-07T03:00:00
ACT00004692,REC00006483,USR009726,completed,completed,2026-05-12T07:00:00
ACT00004693,REC00006484,USR009727,completed,completed,2026-09-16T15:00:00
ACT00004694,REC00006486,USR009732,viewed,viewed,2026-07-26T21:00:00
ACT00004695,REC00006487,USR009733,acknowledged,acknowledged,2026-06-21T20:00:00
ACT00004696,REC00006489,USR009737,completed,completed,2026-05-23T22:00:00
ACT00004697,REC00006491,USR009739,completed,completed,2026-09-15T16:00:00
ACT00004698,REC00006492,USR009740,viewed,viewed,2026-09-16T12:00:00
ACT00004699,REC00006493,USR009742,completed,completed,2026-09-16T04:00:00
ACT00004700,REC00006496,USR009746,viewed,viewed,2026-06-13T04:00:00
ACT00004701,REC00006497,USR009747,viewed,viewed,2026-08-17T05:00:00
ACT00004702,REC00006498,USR009748,viewed,viewed,2026-06-16T20:00:00
ACT00004703,REC00006499,USR009748,viewed,viewed,2026-03-10T04:00:00
ACT00004704,REC00006500,USR009750,viewed,viewed,2026-07-22T23:00:00
ACT00004705,REC00006501,USR009750,completed,completed,2026-06-26T20:00:00
ACT00004706,REC00006503,USR009755,viewed,viewed,2026-06-13T21:00:00
