context_id,user_id,related_session_id,recorded_at,context_type,context_value,source
CTX00023213,USR008903,SES00046171,2026-04-06T06:12:00,workload,normal,self_report
CTX00023214,USR008903,SES00046172,2026-04-12T12:35:00,sleep,poor,self_report
CTX00023215,USR008903,SES00046175,2026-07-19T11:51:00,sleep,poor,self_report
CTX00023216,USR008903,SES00046176,2026-08-21T00:25:00,sleep,fair,self_report
CTX00023217,USR008904,SES00046177,2025-12-15T02:27:00,lifestyle_change,routine_change,self_report
CTX00023218,USR008904,SES00046178,2025-12-28T22:51:00,major_life_event,self_reported_event,self_report
CTX00023219,USR008904,SES00046181,2026-05-12T08:50:00,stress,low,self_report
CTX00023220,USR008904,SES00046182,2026-05-15T00:32:00,sleep,poor,self_report
CTX00023221,USR008904,SES00046183,2026-05-24T20:48:00,sleep,fair,self_report
CTX00023222,USR008905,SES00046185,2026-02-13T15:47:00,sleep,good,self_report
CTX00023223,USR008905,SES00046186,2026-02-21T07:38:00,lifestyle_change,routine_change,self_report
CTX00023224,USR008905,SES00046190,2026-05-28T11:39:00,stress,low,self_report
CTX00023225,USR008905,SES00046192,2026-09-13T09:32:00,stress,low,self_report
CTX00023226,USR008907,SES00046195,2026-01-21T08:59:00,workload,normal,self_report
CTX00023227,USR008907,SES00046196,2026-02-01T23:17:00,none,none,self_report
CTX00023228,USR008907,SES00046197,2026-02-12T22:42:00,sleep,good,self_report
CTX00023229,USR008907,SES00046199,2026-05-04T05:11:00,workload,normal,self_report
CTX00023230,USR008908,SES00046201,2026-03-26T17:49:00,sleep,good,self_report
CTX00023231,USR008908,SES00046202,2026-04-01T04:11:00,major_life_event,self_reported_event,self_report
CTX00023232,USR008908,SES00046203,2026-06-20T10:20:00,major_life_event,self_reported_event,self_report
CTX00023233,USR008908,SES00046204,2026-08-07T02:56:00,stress,high,self_report
CTX00023234,USR008909,SES00046205,2025-12-15T14:55:00,stress,low,self_report
CTX00023235,USR008909,SES00046206,2026-02-17T06:23:00,stress,high,self_report
CTX00023236,USR008909,SES00046207,2026-03-22T02:26:00,workload,high,self_report
CTX00023237,USR008909,SES00046211,2026-07-11T15:26:00,sleep,good,self_report
CTX00023238,USR008910,SES00046216,2026-02-25T14:21:00,sleep,good,self_report
CTX00023239,USR008912,SES00046226,2026-02-06T08:29:00,workload,normal,self_report
CTX00023240,USR008912,SES00046227,2026-03-16T08:10:00,none,none,self_report
CTX00023241,USR008912,SES00046230,2026-06-12T02:54:00,stress,moderate,self_report
CTX00023242,USR008914,SES00046232,2025-11-28T18:32:00,sleep,good,self_report
CTX00023243,USR008914,SES00046233,2026-01-14T03:50:00,illness_self_report,temporary_unwell,self_report
CTX00023244,USR008914,SES00046235,2026-03-11T06:03:00,travel,recent_travel,self_report
CTX00023245,USR008914,SES00046238,2026-06-11T03:18:00,stress,low,self_report
CTX00023246,USR008914,SES00046240,2026-09-09T18:36:00,stress,high,self_report
CTX00023247,USR008916,SES00046242,2026-03-10T16:08:00,sleep,poor,self_report
CTX00023248,USR008916,SES00046244,2026-08-27T02:21:00,stress,low,self_report
CTX00023249,USR008916,SES00046245,2026-09-03T10:33:00,stress,high,self_report
CTX00023250,USR008918,SES00046246,2026-01-21T05:25:00,sleep,good,self_report
CTX00023251,USR008918,SES00046249,2026-03-06T15:30:00,travel,recent_travel,self_report
CTX00023252,USR008918,SES00046251,2026-03-21T03:15:00,travel,recent_travel,self_report
CTX00023253,USR008918,SES00046252,2026-04-21T18:10:00,travel,recent_travel,self_report
CTX00023254,USR008920,SES00046255,2025-12-09T02:57:00,medication_change_self_report,self_reported_change,self_report
CTX00023255,USR008920,SES00046257,2026-02-17T06:16:00,major_life_event,self_reported_event,self_report
CTX00023256,USR008920,SES00046260,2026-06-23T05:41:00,sleep,fair,self_report
CTX00023257,USR008920,SES00046262,2026-08-22T02:15:00,stress,high,self_report
CTX00023258,USR008921,SES00046263,2026-02-26T20:22:00,major_life_event,self_reported_event,self_report
CTX00023259,USR008921,SES00046266,2026-05-04T11:12:00,stress,low,self_report
CTX00023260,USR008921,SES00046267,2026-05-18T16:02:00,none,none,self_report
CTX00023261,USR008921,SES00046268,2026-08-07T05:21:00,workload,normal,self_report
CTX00023262,USR008921,SES00046269,2026-08-25T15:54:00,none,none,self_report
CTX00023263,USR008922,SES00046271,2026-02-12T06:56:00,sleep,poor,self_report
CTX00023264,USR008922,SES00046274,2026-03-21T19:06:00,medication_change_self_report,self_reported_change,self_report
CTX00023265,USR008922,SES00046275,2026-05-19T12:21:00,sleep,poor,self_report
CTX00023266,USR008922,SES00046277,2026-09-09T12:32:00,none,none,self_report
CTX00023267,USR008923,SES00046280,2026-05-31T22:12:00,stress,moderate,self_report
CTX00023268,USR008923,SES00046283,2026-08-27T01:53:00,workload,high,self_report
CTX00023269,USR008923,SES00046284,2026-09-07T14:03:00,workload,normal,self_report
CTX00023270,USR008924,SES00046285,2026-01-29T22:45:00,stress,moderate,self_report
CTX00023271,USR008924,SES00046286,2026-02-10T12:27:00,lifestyle_change,routine_change,self_report
CTX00023272,USR008924,SES00046287,2026-02-18T07:14:00,travel,recent_travel,self_report
CTX00023273,USR008925,SES00046291,2026-03-24T10:37:00,sleep,fair,self_report
CTX00023274,USR008925,SES00046293,2026-05-01T03:25:00,workload,normal,self_report
CTX00023275,USR008925,SES00046294,2026-06-26T17:25:00,sleep,fair,self_report
CTX00023276,USR008925,SES00046295,2026-07-14T19:05:00,stress,high,self_report
CTX00023277,USR008926,SES00046296,2025-12-02T12:25:00,lifestyle_change,routine_change,self_report
CTX00023278,USR008926,SES00046298,2026-04-04T11:52:00,stress,low,self_report
CTX00023279,USR008926,SES00046299,2026-06-29T05:32:00,sleep,fair,self_report
CTX00023280,USR008926,SES00046301,2026-07-30T02:05:00,stress,high,self_report
CTX00023281,USR008926,SES00046302,2026-08-25T02:00:00,sleep,fair,self_report
CTX00023282,USR008927,SES00046306,2026-07-05T22:25:00,travel,recent_travel,self_report
CTX00023283,USR008928,SES00046307,2025-11-19T19:57:00,sleep,good,self_report
CTX00023284,USR008928,SES00046310,2026-04-22T13:13:00,sleep,poor,self_report
CTX00023285,USR008928,SES00046311,2026-05-07T00:49:00,none,none,self_report
CTX00023286,USR008928,SES00046312,2026-07-06T22:24:00,none,none,self_report
CTX00023287,USR008928,SES00046313,2026-08-19T12:33:00,travel,recent_travel,self_report
CTX00023288,USR008928,SES00046314,2026-09-08T12:49:00,workload,normal,self_report
CTX00023289,USR008929,SES00046318,2026-07-09T08:12:00,stress,low,self_report
CTX00023290,USR008930,SES00046319,2025-11-11T08:47:00,sleep,poor,self_report
CTX00023291,USR008930,SES00046322,2026-06-27T03:08:00,stress,high,self_report
CTX00023292,USR008930,SES00046323,2026-06-28T01:45:00,stress,moderate,self_report
CTX00023293,USR008930,SES00046324,2026-09-02T21:30:00,stress,moderate,self_report
CTX00023294,USR008930,SES00046325,2026-09-09T22:41:00,workload,high,self_report
CTX00023295,USR008931,SES00046327,2026-03-29T03:08:00,sleep,poor,self_report
CTX00023296,USR008931,SES00046329,2026-07-12T03:37:00,sleep,poor,self_report
CTX00023297,USR008931,SES00046330,2026-07-15T11:26:00,sleep,fair,self_report
CTX00023298,USR008932,SES00046332,2025-12-29T04:52:00,sleep,poor,self_report
CTX00023299,USR008932,SES00046333,2025-12-29T14:19:00,major_life_event,self_reported_event,self_report
CTX00023300,USR008932,SES00046334,2026-01-10T07:05:00,workload,normal,self_report
CTX00023301,USR008932,SES00046335,2026-03-03T16:25:00,none,none,self_report
CTX00023302,USR008933,SES00046341,2026-02-04T18:30:00,workload,high,self_report
CTX00023303,USR008933,SES00046345,2026-06-15T17:28:00,none,none,self_report
CTX00023304,USR008933,SES00046346,2026-08-11T15:47:00,workload,high,self_report
CTX00023305,USR008934,SES00046350,2026-06-08T02:42:00,stress,high,self_report
CTX00023306,USR008935,SES00046354,2026-03-05T01:08:00,major_life_event,self_reported_event,self_report
CTX00023307,USR008935,SES00046355,2026-05-03T12:03:00,sleep,poor,self_report
CTX00023308,USR008935,SES00046356,2026-05-14T22:03:00,stress,low,self_report
CTX00023309,USR008935,SES00046358,2026-06-21T22:47:00,sleep,poor,self_report
CTX00023310,USR008936,SES00046360,2026-02-04T23:17:00,travel,recent_travel,self_report
CTX00023311,USR008936,SES00046363,2026-09-09T07:35:00,stress,low,self_report
CTX00023312,USR008937,SES00046365,2025-12-26T05:17:00,stress,low,self_report
CTX00023313,USR008937,SES00046367,2026-09-05T19:47:00,sleep,fair,self_report
CTX00023314,USR008939,SES00046368,2026-01-22T04:16:00,travel,recent_travel,self_report
CTX00023315,USR008939,SES00046369,2026-02-06T21:56:00,sleep,fair,self_report
CTX00023316,USR008939,SES00046371,2026-02-26T10:47:00,travel,recent_travel,self_report
CTX00023317,USR008939,SES00046373,2026-06-14T03:50:00,major_life_event,self_reported_event,self_report
CTX00023318,USR008939,SES00046374,2026-07-30T10:48:00,travel,recent_travel,self_report
CTX00023319,USR008940,SES00046376,2026-03-14T20:03:00,lifestyle_change,routine_change,self_report
CTX00023320,USR008940,SES00046377,2026-05-08T01:57:00,sleep,poor,self_report
CTX00023321,USR008940,SES00046379,2026-05-17T22:53:00,sleep,poor,self_report
CTX00023322,USR008940,SES00046382,2026-06-08T12:47:00,sleep,fair,self_report
CTX00023323,USR008940,SES00046384,2026-08-15T03:21:00,sleep,good,self_report
CTX00023324,USR008941,SES00046386,2026-01-26T15:54:00,stress,moderate,self_report
CTX00023325,USR008941,SES00046387,2026-06-03T16:21:00,stress,moderate,self_report
CTX00023326,USR008942,SES00046391,2026-02-28T04:42:00,lifestyle_change,routine_change,self_report
CTX00023327,USR008942,SES00046392,2026-04-25T21:57:00,travel,recent_travel,self_report
CTX00023328,USR008942,SES00046393,2026-07-08T21:17:00,sleep,poor,self_report
CTX00023329,USR008943,SES00046397,2026-05-13T15:32:00,workload,normal,self_report
CTX00023330,USR008944,SES00046401,2026-01-22T20:07:00,sleep,good,self_report
CTX00023331,USR008944,SES00046402,2026-01-26T04:48:00,none,none,self_report
CTX00023332,USR008944,SES00046406,2026-08-09T01:19:00,travel,recent_travel,self_report
CTX00023333,USR008944,SES00046407,2026-08-12T06:59:00,lifestyle_change,routine_change,self_report
CTX00023334,USR008945,SES00046410,2026-04-25T18:36:00,sleep,poor,self_report
CTX00023335,USR008949,SES00046412,2026-04-01T07:33:00,sleep,fair,self_report
CTX00023336,USR008949,SES00046414,2026-04-15T22:15:00,medication_change_self_report,self_reported_change,self_report
CTX00023337,USR008949,SES00046415,2026-04-30T13:11:00,sleep,good,self_report
CTX00023338,USR008949,SES00046416,2026-05-20T19:29:00,lifestyle_change,routine_change,self_report
CTX00023339,USR008949,SES00046417,2026-07-17T18:25:00,illness_self_report,temporary_unwell,self_report
CTX00023340,USR008949,SES00046419,2026-08-30T19:17:00,stress,low,self_report
CTX00023341,USR008950,SES00046424,2026-04-27T00:09:00,sleep,good,self_report
CTX00023342,USR008950,SES00046425,2026-05-22T05:40:00,sleep,good,self_report
CTX00023343,USR008951,SES00046428,2026-01-08T20:45:00,sleep,good,self_report
CTX00023344,USR008951,SES00046430,2026-01-27T02:21:00,sleep,good,self_report
CTX00023345,USR008951,SES00046431,2026-02-16T07:22:00,travel,recent_travel,self_report
CTX00023346,USR008951,SES00046432,2026-03-16T02:30:00,travel,recent_travel,self_report
CTX00023347,USR008951,SES00046433,2026-04-08T01:01:00,stress,moderate,self_report
CTX00023348,USR008951,SES00046436,2026-08-31T17:55:00,workload,normal,self_report
CTX00023349,USR008952,SES00046437,2026-01-09T02:14:00,sleep,good,self_report
CTX00023350,USR008952,SES00046438,2026-01-09T07:41:00,travel,recent_travel,self_report
CTX00023351,USR008952,SES00046439,2026-01-16T14:01:00,none,none,self_report
CTX00023352,USR008952,SES00046440,2026-03-04T16:05:00,workload,normal,self_report
CTX00023353,USR008952,SES00046442,2026-08-04T17:45:00,stress,high,self_report
CTX00023354,USR008953,SES00046445,2026-07-08T15:25:00,sleep,poor,self_report
CTX00023355,USR008954,SES00046448,2025-10-13T08:44:00,stress,low,self_report
CTX00023356,USR008954,SES00046451,2025-11-29T01:57:00,sleep,poor,self_report
CTX00023357,USR008954,SES00046454,2026-07-20T12:01:00,travel,recent_travel,self_report
CTX00023358,USR008954,SES00046455,2026-07-21T11:29:00,workload,high,self_report
CTX00023359,USR008956,SES00046460,2026-04-12T01:52:00,sleep,fair,self_report
CTX00023360,USR008956,SES00046462,2026-05-08T21:51:00,sleep,fair,self_report
CTX00023361,USR008956,SES00046463,2026-08-01T06:50:00,sleep,fair,self_report
CTX00023362,USR008957,SES00046465,2025-09-30T13:10:00,sleep,good,self_report
CTX00023363,USR008957,SES00046466,2025-11-14T12:22:00,sleep,fair,self_report
CTX00023364,USR008957,SES00046468,2025-12-21T08:32:00,stress,moderate,self_report
CTX00023365,USR008957,SES00046470,2026-08-07T17:19:00,sleep,good,self_report
CTX00023366,USR008957,SES00046471,2026-08-26T10:11:00,travel,recent_travel,self_report
CTX00023367,USR008958,SES00046474,2026-02-18T02:03:00,none,none,self_report
CTX00023368,USR008958,SES00046479,2026-07-16T20:46:00,sleep,fair,self_report
CTX00023369,USR008961,SES00046487,2025-11-02T14:50:00,stress,moderate,self_report
CTX00023370,USR008961,SES00046488,2026-05-18T00:04:00,travel,recent_travel,self_report
CTX00023371,USR008961,SES00046489,2026-06-19T08:56:00,lifestyle_change,routine_change,self_report
CTX00023372,USR008962,SES00046492,2026-03-26T22:19:00,stress,high,self_report
CTX00023373,USR008962,SES00046494,2026-05-30T19:24:00,sleep,fair,self_report
CTX00023374,USR008962,SES00046495,2026-06-17T08:29:00,illness_self_report,temporary_unwell,self_report
CTX00023375,USR008963,SES00046498,2026-04-29T10:41:00,sleep,fair,self_report
CTX00023376,USR008963,SES00046499,2026-04-30T22:30:00,travel,recent_travel,self_report
CTX00023377,USR008964,SES00046507,2026-09-09T08:40:00,sleep,fair,self_report
CTX00023378,USR008965,SES00046510,2026-04-17T04:56:00,medication_change_self_report,self_reported_change,self_report
CTX00023379,USR008965,SES00046511,2026-04-22T06:26:00,illness_self_report,temporary_unwell,self_report
CTX00023380,USR008965,SES00046512,2026-08-12T20:58:00,medication_change_self_report,self_reported_change,self_report
CTX00023381,USR008967,SES00046513,2026-02-21T20:06:00,workload,normal,self_report
CTX00023382,USR008967,SES00046514,2026-04-19T14:04:00,travel,recent_travel,self_report
CTX00023383,USR008968,SES00046524,2026-03-19T14:16:00,illness_self_report,temporary_unwell,self_report
CTX00023384,USR008968,SES00046525,2026-04-14T15:21:00,medication_change_self_report,self_reported_change,self_report
CTX00023385,USR008968,SES00046526,2026-05-04T11:17:00,sleep,good,self_report
CTX00023386,USR008968,SES00046527,2026-06-18T00:38:00,sleep,good,self_report
CTX00023387,USR008969,SES00046528,2026-03-16T14:41:00,travel,recent_travel,self_report
CTX00023388,USR008969,SES00046529,2026-04-24T16:55:00,sleep,fair,self_report
CTX00023389,USR008969,SES00046531,2026-06-29T18:26:00,sleep,good,self_report
CTX00023390,USR008969,SES00046532,2026-07-25T21:00:00,stress,moderate,self_report
CTX00023391,USR008970,SES00046533,2025-12-19T17:11:00,workload,normal,self_report
CTX00023392,USR008970,SES00046535,2026-05-30T22:05:00,workload,high,self_report
CTX00023393,USR008970,SES00046536,2026-06-14T09:51:00,illness_self_report,temporary_unwell,self_report
CTX00023394,USR008970,SES00046537,2026-07-13T01:23:00,stress,low,self_report
CTX00023395,USR008970,SES00046540,2026-07-28T04:39:00,sleep,poor,self_report
CTX00023396,USR008970,SES00046541,2026-08-14T08:18:00,workload,normal,self_report
CTX00023397,USR008971,SES00046544,2026-02-25T02:14:00,sleep,good,self_report
CTX00023398,USR008971,SES00046545,2026-04-23T17:54:00,none,none,self_report
CTX00023399,USR008971,SES00046546,2026-07-20T21:52:00,stress,moderate,self_report
CTX00023400,USR008973,SES00046547,2026-02-15T03:38:00,sleep,good,self_report
CTX00023401,USR008973,SES00046548,2026-02-24T06:51:00,sleep,good,self_report
CTX00023402,USR008973,SES00046550,2026-05-08T23:04:00,travel,recent_travel,self_report
CTX00023403,USR008973,SES00046553,2026-08-25T17:16:00,illness_self_report,temporary_unwell,self_report
CTX00023404,USR008977,SES00046554,2026-01-19T17:36:00,sleep,good,self_report
CTX00023405,USR008977,SES00046556,2026-02-16T08:24:00,travel,recent_travel,self_report
CTX00023406,USR008977,SES00046557,2026-03-05T19:43:00,stress,high,self_report
CTX00023407,USR008977,SES00046559,2026-04-15T09:32:00,stress,low,self_report
CTX00023408,USR008977,SES00046561,2026-08-08T23:01:00,stress,moderate,self_report
CTX00023409,USR008979,SES00046564,2026-05-14T21:22:00,medication_change_self_report,self_reported_change,self_report
CTX00023410,USR008979,SES00046565,2026-07-22T16:26:00,workload,normal,self_report
CTX00023411,USR008980,SES00046567,2026-04-21T00:01:00,travel,recent_travel,self_report
CTX00023412,USR008980,SES00046569,2026-06-13T16:38:00,stress,moderate,self_report
CTX00023413,USR008981,SES00046572,2026-02-19T09:59:00,sleep,poor,self_report
CTX00023414,USR008981,SES00046573,2026-02-27T04:20:00,sleep,good,self_report
CTX00023415,USR008981,SES00046574,2026-03-05T09:47:00,sleep,fair,self_report
CTX00023416,USR008981,SES00046575,2026-03-09T08:27:00,workload,normal,self_report
CTX00023417,USR008981,SES00046577,2026-07-01T19:35:00,stress,high,self_report
CTX00023418,USR008982,SES00046580,2026-05-24T23:09:00,medication_change_self_report,self_reported_change,self_report
CTX00023419,USR008982,SES00046581,2026-05-30T17:54:00,workload,normal,self_report
CTX00023420,USR008982,SES00046582,2026-07-15T18:36:00,workload,normal,self_report
CTX00023421,USR008983,SES00046587,2026-05-09T16:20:00,stress,high,self_report
