recommendation_id,insight_id,user_id,product_code,recommendation_type,recommendation_text,priority,created_at
REC00006333,INS00006333,USR009516,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-08-14T14:00:20
REC00006334,INS00006334,USR009522,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-09-14T12:00:20
REC00006335,INS00006335,USR009523,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-01-28T11:00:20
REC00006336,INS00006336,USR009524,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-11T14:00:20
REC00006337,INS00006337,USR009525,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-24T10:00:20
REC00006338,INS00006338,USR009526,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-08-10T02:00:20
REC00006339,INS00006339,USR009527,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-14T12:00:20
REC00006340,INS00006340,USR009528,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-29T04:00:20
REC00006341,INS00006341,USR009529,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-09-14T12:00:20
REC00006342,INS00006342,USR009530,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-07-12T04:00:20
REC00006343,INS00006343,USR009531,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-07-06T02:00:20
REC00006344,INS00006344,USR009531,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-20T19:00:20
REC00006345,INS00006345,USR009532,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-08-12T20:00:20
REC00006346,INS00006346,USR009532,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-05-03T13:00:20
REC00006347,INS00006347,USR009533,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-02-09T23:00:20
REC00006348,INS00006348,USR009534,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-08T21:00:20
REC00006349,INS00006349,USR009535,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-08-10T08:00:20
REC00006350,INS00006350,USR009536,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-06T04:00:20
REC00006351,INS00006351,USR009538,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-18T02:00:20
REC00006352,INS00006352,USR009540,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-02-25T18:00:20
REC00006353,INS00006353,USR009541,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-07-09T07:00:20
REC00006354,INS00006354,USR009542,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-06-25T16:00:20
REC00006355,INS00006355,USR009543,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-06-30T05:00:20
REC00006356,INS00006356,USR009544,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-01-03T08:00:20
REC00006357,INS00006357,USR009545,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-12T22:00:20
REC00006358,INS00006358,USR009547,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-09-14T12:00:20
REC00006359,INS00006359,USR009547,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-06-04T16:00:20
REC00006360,INS00006360,USR009548,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-07-05T17:00:20
REC00006361,INS00006361,USR009549,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-06-15T21:00:20
REC00006362,INS00006362,USR009549,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-05-28T03:00:20
REC00006363,INS00006363,USR009551,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-06-23T08:00:20
REC00006364,INS00006364,USR009552,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-01-24T05:00:20
REC00006365,INS00006365,USR009552,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-03-18T18:00:20
REC00006366,INS00006366,USR009553,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-04T07:00:20
REC00006367,INS00006367,USR009555,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-09-10T13:00:20
REC00006368,INS00006368,USR009556,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-07-31T16:00:20
REC00006369,INS00006369,USR009557,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-06-22T19:00:20
REC00006370,INS00006370,USR009557,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-09-14T12:00:20
REC00006371,INS00006371,USR009558,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-02-24T10:00:20
REC00006372,INS00006372,USR009559,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-04T06:00:20
REC00006373,INS00006373,USR009560,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-15T04:00:20
REC00006374,INS00006374,USR009563,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-23T20:00:20
REC00006375,INS00006375,USR009563,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-09-14T12:00:20
REC00006376,INS00006376,USR009566,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,medium,2026-05-22T13:00:20
REC00006377,INS00006377,USR009568,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-15T08:00:20
REC00006378,INS00006378,USR009573,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-09-14T12:00:20
REC00006379,INS00006379,USR009576,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-09T14:00:20
REC00006380,INS00006380,USR009577,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-07-12T17:00:20
REC00006381,INS00006381,USR009578,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-07-26T21:00:20
REC00006382,INS00006382,USR009579,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-09-12T06:00:20
REC00006383,INS00006383,USR009581,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-17T16:00:20
REC00006384,INS00006384,USR009582,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-15T13:00:20
REC00006385,INS00006385,USR009583,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-14T12:00:20
REC00006386,INS00006386,USR009587,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-08-30T00:00:20
REC00006387,INS00006387,USR009591,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-08-30T03:00:20
REC00006388,INS00006388,USR009593,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-20T13:00:20
REC00006389,INS00006389,USR009595,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-08-19T06:00:20
REC00006390,INS00006390,USR009596,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-27T01:00:20
REC00006391,INS00006391,USR009597,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-20T19:00:20
REC00006392,INS00006392,USR009598,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-24T17:00:20
REC00006393,INS00006393,USR009599,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-06T19:00:20
REC00006394,INS00006394,USR009600,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-30T01:00:20
REC00006395,INS00006395,USR009601,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-09-14T12:00:20
REC00006396,INS00006396,USR009601,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-14T12:00:20
REC00006397,INS00006397,USR009603,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-09-14T12:00:20
REC00006398,INS00006398,USR009604,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-12T22:00:20
REC00006399,INS00006399,USR009605,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-06-20T10:00:20
REC00006400,INS00006400,USR009606,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-21T13:00:20
REC00006401,INS00006401,USR009606,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-11T06:00:20
REC00006402,INS00006402,USR009607,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-18T20:00:20
REC00006403,INS00006403,USR009608,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-03-16T02:00:20
REC00006404,INS00006404,USR009609,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-05T17:00:20
REC00006405,INS00006405,USR009611,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-05-24T23:00:20
REC00006406,INS00006406,USR009612,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-23T13:00:20
REC00006407,INS00006407,USR009616,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-07-15T22:00:20
REC00006408,INS00006408,USR009617,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-09-14T12:00:20
REC00006409,INS00006409,USR009618,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-07-17T01:00:20
REC00006410,INS00006410,USR009619,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-18T03:00:20
REC00006411,INS00006411,USR009621,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-22T09:00:20
REC00006412,INS00006412,USR009623,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-09-12T22:00:20
REC00006413,INS00006413,USR009624,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-04-15T07:00:20
REC00006414,INS00006414,USR009625,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-03-01T00:00:20
REC00006415,INS00006415,USR009627,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-03-04T21:00:20
REC00006416,INS00006416,USR009628,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-22T12:00:20
REC00006417,INS00006417,USR009629,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-01-26T22:00:20
REC00006418,INS00006418,USR009630,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-21T05:00:20
REC00006419,INS00006419,USR009632,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-05T21:00:20
REC00006420,INS00006420,USR009634,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-30T01:00:20
REC00006421,INS00006421,USR009639,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-04-24T08:00:20
REC00006422,INS00006422,USR009643,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-02-19T11:00:20
REC00006423,INS00006423,USR009644,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-08-31T23:00:20
REC00006424,INS00006424,USR009646,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-06-01T06:00:20
REC00006425,INS00006425,USR009647,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-05-02T18:00:20
REC00006426,INS00006426,USR009649,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-29T04:00:20
REC00006427,INS00006427,USR009650,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-08-27T20:00:20
REC00006428,INS00006428,USR009651,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-15T01:00:20
REC00006429,INS00006429,USR009652,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-23T11:00:20
REC00006430,INS00006430,USR009652,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-09-12T07:00:20
REC00006431,INS00006431,USR009658,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-06-19T04:00:20
REC00006432,INS00006432,USR009660,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-08-25T10:00:20
REC00006433,INS00006433,USR009661,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-05-30T19:00:20
REC00006434,INS00006434,USR009663,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-09-14T12:00:20
REC00006435,INS00006435,USR009665,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-06-08T21:00:20
REC00006436,INS00006436,USR009665,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-06-25T00:00:20
REC00006437,INS00006437,USR009666,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-09-14T12:00:20
REC00006438,INS00006438,USR009666,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-04-21T06:00:20
REC00006439,INS00006439,USR009670,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-06-09T08:00:20
REC00006440,INS00006440,USR009671,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-08-14T14:00:20
REC00006441,INS00006441,USR009672,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-05-19T19:00:20
REC00006442,INS00006442,USR009675,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-08-10T01:00:20
REC00006443,INS00006443,USR009676,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-09-14T12:00:20
REC00006444,INS00006444,USR009678,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-07-29T08:00:20
REC00006445,INS00006445,USR009680,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-08-14T04:00:20
